Database of representative transcript models for protein-coding genes in 3T3 cells and for the poly(A)-tail length standards.
Transcript models from the UCSC refFlat table for mouse had their 3' ends re-annotated using 3P-Seq (Jan et al., Nature 2011) data from 3T3 cells; only genes detected by 3P-Seq are included in the table.
Coordinates of mouse genes are based on the mm9 genome assembly.
RefseqAccession	GeneSymbol	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
NM_178884	Obsl1	chr1	-	75482401	75503027	75482526	75502799	20	75482401,75483214,75483797,75484203,75484480,75485163,75486057,75487370,75487762,75489080,75489444,75490359,75493582,75494649,75496476,75498533,75499487,75499941,75500271,75501787,	75482534,75483484,75483902,75484365,75484637,75485276,75486324,75487643,75488032,75489368,75489720,75490632,75493855,75494922,75496749,75498830,75499790,75500193,75500541,75503027,
NM_001127177	Ptpn2	chr18	-	67825167	67884275	67832226	67884164	9	67825167,67835373,67837363,67840493,67841096,67848544,67855277,67871490,67884095,	67832422,67835540,67837516,67840703,67841231,67848643,67855378,67871581,67884275,
NM_011201	Ptpn1	chr2	+	167757826	167804877	167757993	167802138	9	167757826,167789127,167790509,167793228,167797192,167799559,167800228,167800808,167801924,	167758056,167789218,167790610,167793327,167797330,167799769,167800390,167801029,167804877,
NM_008480	Lama1	chr17	+	68046604	68171985	68046674	68171789	63	68046604,68066033,68066501,68086813,68088050,68091364,68092614,68094385,68095189,68096087,68097383,68099856,68101721,68102117,68103090,68106006,68110942,68113110,68113969,68116292,68116724,68117639,68118719,68120295,68122001,68123026,68123803,68125110,68126247,68128388,68129868,68130218,68131359,68133333,68134390,68135337,68140158,68140549,68140784,68143534,68144539,68146036,68147866,68148322,68150098,68152235,68153739,68154701,68157117,68158550,68159179,68159409,68159669,68160778,68161665,68163192,68164517,68165194,68166342,68166866,68167923,68170857,68171628,	68046756,68066204,68066614,68087056,68088230,68091454,68092732,68094564,68095295,68096248,68097524,68100030,68101823,68102329,68103202,68106117,68111070,68113197,68114181,68116399,68116905,68117776,68118956,68120439,68122181,68123212,68123931,68125231,68126385,68128510,68129955,68130412,68131502,68133423,68134502,68135500,68140366,68140666,68140948,68143670,68144633,68146153,68148049,68148477,68150242,68152369,68153890,68154826,68157268,68158695,68159321,68159524,68159840,68160930,68161851,68163328,68164630,68165384,68166501,68167020,68168057,68171080,68171985,
NM_024448	Rab12	chr17	-	66843853	66869010	66845029	66868910	6	66843853,66846683,66847358,66849649,66855372,66868687,	66845143,66846788,66847448,66849788,66855433,66869010,
NM_010681	Lama4	chr10	+	38685320	38829987	38685760	38829839	38	38685320,38725217,38730803,38737126,38746340,38748427,38750238,38752816,38762386,38765458,38767739,38773546,38776582,38779932,38781159,38785409,38787660,38789760,38792520,38793370,38793930,38794469,38795161,38798525,38800287,38802533,38803074,38807058,38808092,38808564,38811935,38814700,38816888,38818132,38823293,38824942,38825767,38829693,	38685955,38725319,38730928,38737207,38746555,38748502,38750390,38752927,38762498,38765626,38767933,38773663,38776731,38780074,38781256,38785526,38787840,38789900,38792700,38793516,38794093,38794603,38795333,38798657,38800430,38802672,38803212,38807192,38808257,38808712,38812123,38814890,38817044,38818292,38823424,38825036,38825887,38829987,
NM_001081171	Lama5	chr2	-	179911079	179960564	179911251	179960507	79	179911079,179911592,179911807,179911978,179912195,179912439,179912713,179912981,179913219,179913425,179913714,179913956,179914310,179914540,179914778,179915014,179915313,179915546,179915797,179916054,179916276,179917062,179917471,179917668,179918024,179918322,179918722,179919105,179920033,179920327,179920518,179921266,179921505,179921880,179922250,179922563,179922969,179923271,179924037,179924864,179925034,179925344,179925609,179925932,179926255,179926798,179927093,179927567,179928108,179928396,179928679,179929194,179929379,179929850,179930076,179930259,179930585,179930872,179931188,179931740,179931930,179932077,179932421,179932965,179933179,179933400,179933634,179933854,179936162,179936425,179936683,179936865,179937096,179941429,179941637,179941891,179942958,179955930,179960195,	179911469,179911712,179911898,179912112,179912349,179912604,179912909,179913127,179913334,179913596,179913845,179914233,179914459,179914663,179914941,179915148,179915467,179915683,179915974,179916203,179916456,179917173,179917574,179917810,179918179,179918439,179918919,179919276,179920145,179920438,179920670,179921416,179921686,179921981,179922465,179922644,179923097,179923385,179924268,179924948,179925136,179925506,179925750,179926077,179926460,179927010,179927209,179927707,179928235,179928598,179928777,179929303,179929540,179930004,179930183,179930402,179930724,179931029,179931288,179931846,179931980,179932183,179932474,179933103,179933314,179933535,179933772,179933995,179936225,179936560,179936774,179936984,179937212,179941527,179941808,179942010,179943076,179956083,179960564,
NM_025679	Sike1	chr3	+	102799662	102807402	102799731	102805732	5	102799662,102800078,102801165,102802412,102805630,	102799890,102800184,102801308,102802526,102807402,
NM_028151	Skiv2l2	chr13	-	113657980	113717588	113658150	113717565	27	113657980,113659218,113663106,113664803,113666643,113671186,113673307,113676962,113677642,113681486,113682095,113685680,113688972,113691680,113693606,113695193,113697192,113699102,113700023,113701117,113703307,113704563,113707796,113708775,113710567,113711837,113717437,	113658203,113659323,113663269,113664860,113666749,113671350,113673496,113677073,113677771,113681555,113682268,113685831,113689098,113691782,113693717,113695273,113697324,113699205,113700122,113701242,113703398,113704738,113707909,113708838,113710634,113711975,113717588,
NM_025277	Gng10	chr4	+	59048027	59054756	59048109	59052224	3	59048027,59052098,59053946,	59048190,59052230,59054756,
NM_025331	Gng11	chr6	+	3953986	3958436	3954315	3958160	2	3953986,3958034,	3954411,3958436,
NM_010226	Foxs1	chr2	-	152757632	152758944	152757877	152758867	1	152757632,	152758944,
NM_001077705	Ptpn6	chr6	-	124670735	124688727	124671125	124688530	16	124670735,124671097,124671593,124671780,124672028,124674974,124675244,124677402,124677733,124678129,124678354,124678565,124678798,124682317,124682755,124688516,	124670926,124671240,124671685,124671932,124672096,124675129,124675376,124677552,124677813,124678226,124678468,124678682,124678988,124682512,124682878,124688727,
NM_172774	Atrip	chr9	-	108962263	108976638	108962354	108976518	13	108962263,108962776,108963142,108963623,108964045,108967641,108968479,108969530,108970266,108971792,108974231,108975120,108976268,	108962422,108963026,108963223,108963715,108964182,108968313,108968606,108969632,108970424,108971911,108974402,108975251,108976638,
NM_011638	Tfrc	chr16	+	32608981	32632875	32613276	32630422	19	32608981,32613253,32614651,32615278,32616834,32617182,32618303,32618718,32619122,32620451,32621260,32623142,32623457,32624454,32624853,32625069,32626634,32628561,32630179,	32609122,32613312,32614853,32615480,32616984,32617285,32618417,32618817,32619262,32620609,32621383,32623228,32623521,32624522,32624912,32625151,32626856,32628702,32632875,
NM_181416	Arhgap11a	chr2	-	113670173	113688818	113673129	113688246	12	113670173,113674934,113677022,113677582,113679831,113680855,113681753,113682063,113682842,113683403,113685411,113688117,	113674619,113675073,113677128,113677709,113679999,113680930,113681897,113682227,113683096,113683500,113685482,113688818,
NM_008938	Prph2	chr17	+	47047433	47061875	47047645	47060496	3	47047433,47056712,47060283,	47048226,47056959,47061875,
NM_146047	Clptm1l	chr13	+	73741449	73758051	73741685	73757565	17	73741449,73742377,73743669,73745167,73746351,73748591,73749069,73749841,73751105,73752054,73752620,73753410,73754262,73755025,73755166,73755849,73757480,	73741847,73742478,73743859,73745316,73746430,73748709,73749164,73749926,73751209,73752120,73752671,73753493,73754297,73755081,73755211,73755965,73758051,
NM_175155	Sash1	chr10	-	8441940	8605868	8445294	8605656	20	8441940,8447655,8449125,8453393,8459118,8459971,8461225,8462225,8464285,8465913,8470936,8476426,8500316,8503995,8506145,8509358,8534038,8534204,8570160,8605521,	8445558,8447787,8450234,8453507,8459269,8460181,8461395,8462361,8464429,8465988,8471283,8476559,8500418,8504108,8506232,8509399,8534088,8534255,8570289,8605868,
NM_025559	Mien1	chr11	-	98299050	98300302	98299375	98300260	4	98299050,98299550,98299960,98300171,	98299459,98299627,98300058,98300302,
NM_009141	Cxcl5	chr5	+	91188323	91190650	91188468	91189539	4	91188323,91188714,91188992,91189478,	91188586,91188850,91189076,91190650,
NM_001145926	Pianp	chr6	+	124948627	124953112	124948990	124952002	6	124948627,124948935,124949252,124950671,124951444,124951980,	124948692,124948995,124949758,124950753,124951666,124953112,
NM_023665	D4Wsu53e	chr4	+	134479539	134483286	134479841	134482962	5	134479539,134479789,134481207,134482649,134482845,	134479682,134480397,134481347,134482733,134483286,
NM_029811	St5	chr7	-	116667434	116760661	116668159	116713600	19	116667434,116668776,116669052,116669739,116670857,116671127,116674595,116678147,116678807,116681789,116682447,116683175,116683905,116684849,116685833,116688590,116696488,116713520,116760571,	116668194,116668863,116669292,116669851,116670899,116671305,116674744,116678288,116678885,116681859,116682557,116683360,116683950,116684946,116686049,116688742,116696625,116713625,116760661,
NM_175193	Golim4	chr3	-	75680105	75760753	75681952	75760220	15	75680105,75682567,75690196,75690594,75694443,75695810,75696704,75698756,75701892,75707168,75710320,75712051,75713930,75715496,75760033,	75682099,75682639,75690265,75690762,75694553,75695893,75696958,75699059,75702054,75707251,75710471,75712105,75713980,75715571,75760753,
NM_022332	St7	chr6	+	17699215	17892926	17699592	17892765	16	17699215,17769249,17784616,17794908,17796198,17798003,17800356,17802257,17804930,17836003,17854896,17856407,17871988,17880765,17884118,17892669,	17699614,17769332,17784776,17794963,17796314,17798079,17800425,17802412,17805028,17836118,17854969,17856510,17872139,17880858,17884258,17892926,
NM_009834	Ccrn4l	chr3	+	51028368	51055544	51029025	51054454	3	51028368,51051726,51053618,	51029209,51051996,51055544,
NM_175312	B630005N14Rik	chr6	-	13575695	13627966	13578470	13627833	5	13575695,13580589,13591686,13613201,13627679,	13579100,13580704,13591857,13613343,13627966,
NM_145526	P2rx3	chr2	-	84836707	84875991	84839169	84875456	12	84836707,84839762,84840480,84840813,84861885,84862504,84863310,84863639,84864266,84864538,84865012,84875337,	84839283,84839840,84840546,84840907,84862022,84862646,84863388,84863733,84864330,84864610,84865148,84875991,
NM_153400	P2rx2	chr5	-	110768832	110772054	110769211	110771974	11	110768832,110769686,110769874,110770119,110770569,110770792,110771023,110771196,110771351,110771518,110771798,	110769601,110769752,110769968,110770250,110770708,110770873,110771120,110771272,110771423,110771654,110772054,
NM_011026	P2rx4	chr5	+	123157565	123179747	123157662	123178322	12	123157565,123164407,123168321,123168509,123169138,123174602,123174998,123175238,123177206,123177407,123177753,123178295,	123157796,123164555,123168393,123168582,123169235,123174683,123175140,123175375,123177300,123177473,123177849,123179747,
NM_011027	P2rx7	chr5	+	123093919	123134297	123094082	123131313	13	123093919,123102735,123104169,123107020,123108716,123113585,123114553,123116152,123120446,123123363,123123674,123126670,123130815,	123094207,123102904,123104238,123107093,123108813,123113666,123114683,123116289,123120537,123123429,123123824,123126772,123134297,
NM_021366	Klf13	chr7	-	71031238	71083801	71036393	71083432	2	71031238,71082852,	71036683,71083801,
NM_023773	Mphosph8	chr14	+	57287084	57316264	57287188	57316009	14	57287084,57291241,57292727,57295358,57297400,57303794,57303998,57307201,57307865,57309743,57312260,57314457,57315495,57315967,	57287401,57291397,57293576,57295455,57297655,57303920,57304087,57307342,57307952,57309898,57312415,57314585,57315579,57316264,
NM_008326	Irgm1	chr11	-	48678749	48684848	48679302	48682090	3	48678749,48682063,48684595,	48680505,48682282,48684848,
NM_013692	Klf10	chr15	-	38224169	38230462	38225659	38230349	4	38224169,38226369,38227376,38230313,	38225919,38227282,38227607,38230462,
NM_078477	Klf16	chr10	-	80029874	80040041	80031665	80039945	2	80029874,80039491,	80031967,80040041,
NM_023184	Klf15	chr6	+	90412619	90425151	90416438	90424282	3	90412619,90416413,90424113,	90412719,90417517,90425151,
NM_001135093	Klf14	chr6	-	30906021	30908990	30907719	30908697	1	30906021,	30908990,
NM_207255	Zfp532	chr18	+	65739883	65848590	65782651	65847110	6	65739883,65742550,65782637,65842548,65845178,65846615,	65740164,65742660,65784988,65842661,65845344,65848590,
NM_019678	Tfg	chr16	-	56690447	56717563	56690883	56712907	8	56690447,56694512,56697571,56701181,56704539,56705723,56712723,56717297,	56691266,56694602,56697709,56701349,56704686,56705807,56712953,56717563,
NM_026758	Mphosph6	chr8	-	120315545	120325829	120316085	120325802	5	120315545,120316578,120318480,120322943,120325751,	120316218,120316676,120318571,120323056,120325829,
NM_010880	Ncl	chr1	-	88246206	88256030	88247194	88255798	14	88246206,88247386,88247941,88248772,88249084,88249700,88250306,88251594,88252626,88252945,88253130,88253531,88254681,88255780,	88247271,88247610,88248068,88248894,88249208,88249855,88250430,88251719,88252768,88253032,88253316,88254027,88254798,88256030,
NM_001081202	L1td1	chr4	+	98393444	98405169	98399893	98404807	5	98393444,98394085,98399833,98403136,98403636,	98393531,98394161,98400769,98403438,98405169,
NM_028789	Unkl	chr17	+	25359526	25371387	25359645	25368812	5	25359526,25365527,25367151,25367465,25368656,	25359667,25365611,25367354,25367720,25371387,
NM_198599	Map6d1	chr16	-	20233389	20241431	20236034	20241386	3	20233389,20236659,20241006,	20236112,20236777,20241431,
NM_029766	Dtl	chr1	-	193361260	193399413	193363121	193399279	15	193361260,193364582,193370369,193372174,193376866,193380319,193380662,193381939,193385303,193386989,193392169,193392373,193393545,193394457,193399227,	193363220,193365415,193370502,193372264,193376979,193380424,193380766,193382013,193385416,193387055,193392290,193392435,193393644,193394583,193399413,
NM_007531	Phb2	chr6	+	124662306	124666963	124662454	124666651	9	124662306,124662721,124663079,124664001,124664847,124665077,124665599,124665971,124666621,	124662581,124662806,124663159,124664186,124664977,124665181,124665677,124666052,124666963,
NM_028717	Als2	chr1	-	59219775	59294075	59221020	59277238	34	59219775,59224026,59224306,59224994,59225232,59226680,59227280,59229999,59231767,59235375,59235903,59236949,59237392,59240007,59240624,59242056,59242240,59242855,59243299,59244164,59244578,59248732,59250876,59253034,59255863,59259758,59263362,59264603,59265792,59267974,59271945,59274770,59277218,59293998,	59221059,59224123,59224456,59225056,59225278,59226857,59227403,59230157,59231885,59235543,59236037,59237027,59237504,59240172,59240723,59242122,59242443,59242922,59243370,59244293,59244710,59248895,59250942,59253215,59256035,59259941,59263440,59264700,59265961,59268332,59272865,59274925,59277296,59294075,
NM_001167864	Hps5	chr7	-	54015840	54051251	54016759	54046394	23	54015840,54018312,54020188,54022463,54023402,54024306,54024662,54026976,54027841,54028489,54030183,54031134,54032245,54033390,54034441,54038512,54038840,54041879,54043542,54044297,54044458,54046286,54050797,	54016820,54018583,54020295,54022577,54023522,54024462,54024783,54027551,54027913,54028639,54030307,54031321,54032404,54033470,54034530,54038584,54039053,54042013,54043735,54044362,54044569,54046442,54051251,
NM_008601	Mitf	chr6	+	97941776	97971342	97941914	97968169	9	97941776,97943120,97944374,97946367,97953880,97956116,97960388,97963662,97967767,	97941947,97943348,97944458,97946463,97953998,97956191,97960464,97963810,97971342,
NM_001146022	Wdfy4	chr14	-	33772756	33998252	33773123	33976129	59	33772756,33773927,33777724,33779549,33780658,33784008,33784763,33786721,33787340,33788340,33790275,33798842,33799816,33802071,33803098,33831727,33833430,33836493,33842132,33851742,33854339,33855650,33860431,33882009,33883765,33886647,33889433,33891392,33896825,33901129,33903038,33903977,33906425,33908454,33909117,33910968,33912202,33914090,33914688,33915713,33917091,33917578,33919173,33920289,33920806,33922688,33939029,33946385,33953721,33955513,33958127,33960126,33962667,33964755,33965724,33967195,33968842,33975895,33998053,	33773190,33774039,33777809,33779732,33780838,33784167,33784948,33786872,33787553,33788432,33790429,33798952,33799934,33802191,33803141,33831790,33833516,33836614,33842281,33851909,33854391,33855854,33860509,33882146,33883951,33886769,33889672,33891542,33896990,33901255,33903208,33904183,33906525,33908546,33909279,33911042,33912355,33914281,33914800,33915859,33917323,33917757,33919395,33920366,33920983,33922903,33939123,33946963,33953912,33955618,33958580,33960284,33962857,33964945,33965859,33967302,33968957,33976145,33998252,
NM_172882	Wdfy3	chr5	-	102261979	102498940	102265176	102410577	67	102261979,102273035,102273566,102273939,102276121,102277341,102278287,102280258,102281241,102281526,102284407,102284823,102287483,102289436,102290382,102292795,102293095,102295215,102296512,102297051,102298979,102301850,102304859,102311441,102311932,102313061,102314149,102315979,102317105,102318204,102319768,102323929,102325417,102327445,102329032,102330789,102331458,102335122,102336467,102336704,102339945,102341056,102342191,102344357,102346418,102348414,102351432,102351773,102352874,102355442,102358899,102359846,102365008,102366300,102370458,102372038,102372899,102377826,102380243,102381999,102386402,102390134,102397887,102410397,102438807,102470673,102498614,	102265300,102273233,102273678,102274263,102276218,102277524,102278467,102280417,102281396,102281674,102284620,102284915,102287637,102289543,102290500,102292915,102293150,102295296,102296598,102297172,102299128,102302014,102305028,102311669,102312010,102313219,102314332,102316086,102317335,102318365,102319868,102324163,102325597,102327580,102329268,102331007,102331579,102335217,102336629,102336778,102340098,102341247,102342303,102344518,102346650,102348596,102351651,102351874,102353106,102355555,102359114,102360024,102365092,102366758,102370652,102372140,102373367,102377993,102380430,102382192,102386564,102390244,102398011,102410608,102438906,102470762,102498940,
NM_175546	Wdfy2	chr14	+	63456526	63575526	63456757	63575146	12	63456526,63504646,63519091,63543966,63549064,63553126,63562857,63567479,63570751,63571848,63573697,63575116,	63456894,63504714,63519165,63544021,63549215,63553239,63562984,63567585,63570853,63571979,63573806,63575526,
NM_001111279	Wdfy1	chr1	-	79698839	79758344	79702085	79758275	12	79698839,79702818,79704026,79705667,79710432,79711448,79721219,79723140,79726230,79730374,79736636,79758138,	79702145,79702927,79704157,79705769,79710538,79711575,79721332,79723291,79726285,79730448,79736704,79758344,
NM_172865	Manea	chr4	-	26251658	26273799	26254797	26268107	5	26251658,26256232,26263767,26267563,26273743,	26255455,26256309,26263877,26268145,26273799,
NM_001081108	Lamtor4	chr5	+	138696709	138700622	138697028	138700365	4	138696709,138697480,138699882,138700267,	138697031,138697561,138700000,138700622,
NM_026774	Lamtor5	chr3	+	107081775	107086997	107081834	107086613	4	107081775,107082787,107084826,107086552,	107082031,107082849,107084944,107086997,
NM_025605	Lamtor1	chr7	+	109054350	109060415	109054512	109059879	5	109054350,109058177,109058542,109058933,109059786,	109054554,109058323,109058620,109059060,109060415,
NM_031248	Lamtor2	chr3	-	88353742	88356849	88353869	88356785	4	88353742,88354617,88356276,88356717,	88353926,88354707,88356439,88356849,
NM_019920	Lamtor3	chr3	+	137581518	137591729	137581873	137590984	7	137581518,137581836,137582884,137588075,137589772,137590310,137590910,	137581627,137581882,137582919,137588134,137589906,137590374,137591729,
NM_009744	Bcl6	chr16	-	23965138	23988698	23966210	23977761	10	23965138,23968145,23968392,23969991,23971500,23972330,23974898,23977600,23978636,23988660,	23966354,23968283,23968523,23970159,23971685,23973305,23975120,23977772,23978675,23988698,
NM_027008	Kctd5	chr17	-	24184709	24210452	24186381	24210395	6	24184709,24192891,24194707,24196188,24197209,24210143,	24186411,24193017,24194803,24196280,24197318,24210452,
NM_001042501	Fam133b	chr5	+	3543832	3570544	3543923	3569073	11	3543832,3554638,3557743,3558472,3558660,3559096,3559605,3561038,3564240,3565702,3568986,	3543947,3554736,3557822,3558547,3558693,3559159,3559698,3561089,3564327,3565750,3570544,
NM_001243192	Serpinb6a	chr13	-	34009797	34094663	34009909	34023505	8	34009797,34010609,34014794,34017180,34021893,34023340,34088111,34094538,	34010311,34010765,34014937,34017298,34022046,34023515,34088220,34094663,
NM_007619	Cbl	chr9	-	43959353	44042129	43959527	44041971	16	43959353,43960871,43961843,43962272,43964698,43966596,43967059,43971421,43972208,43972884,43974535,43975292,43977102,43981335,44009042,44041782,	43959820,43961051,43961941,43962413,43964793,43966974,43967191,43971625,43972340,43972972,43974673,43975414,43977259,43981482,44009290,44042129,
NM_148942	Serpinb6c	chr13	-	33971691	33997577	33971799	33991298	7	33971691,33972490,33985672,33987137,33989212,33991130,33997511,	33972201,33972646,33985815,33987255,33989365,33991305,33997577,
NM_033601	Bcl3	chr7	-	20393812	20408104	20394220	20408026	9	20393812,20394490,20394844,20396405,20396668,20396843,20397753,20405395,20407785,	20394405,20394608,20395012,20396483,20396757,20397048,20397862,20405549,20408104,
NM_146261	Fam199x	chrX	+	133584132	133615434	133584411	133610189	6	133584132,133597196,133606037,133606552,133608427,133610018,	133584608,133597416,133606187,133606714,133608694,133615434,
NM_001033799	4930428D18Rik	chrX	+	73638688	73643318	73642477	73643113	3	73638688,73641476,73642452,	73638858,73641543,73643318,
NM_134073	Kctd9	chr14	+	68334154	68360366	68334393	68358469	11	68334154,68342614,68344383,68346706,68347407,68347661,68351217,68351403,68355662,68356433,68358352,	68334441,68342736,68344427,68346803,68347466,68347790,68351285,68351499,68355768,68356567,68360366,
NM_020013	Fgf21	chr7	-	52869273	52870860	52869389	52870676	3	52869273,52870235,52870438,	52869680,52870339,52870860,
NM_001039537	Lif	chr11	+	4166798	4172516	4168302	4169337	3	4166798,4168186,4168926,	4167122,4168368,4172516,
NM_011675	Uck1	chr2	-	32110524	32115625	32111549	32115554	7	32110524,32112137,32113609,32113796,32114090,32115099,32115428,	32111731,32112186,32113704,32113939,32114187,32115259,32115625,
NM_030724	Uck2	chr1	-	169156158	169215258	169156512	169215005	7	169156158,169157862,169160023,169164822,169166733,169167619,169214906,	169156652,169157911,169160121,169164965,169166830,169167779,169215258,
NM_009687	Apex1	chr14	+	51544623	51546813	51544944	51546648	5	51544623,51544887,51545191,51545835,51546130,	51544704,51544999,51545379,51546028,51546813,
NM_001142647	Tmem194b	chr1	+	52687548	52708763	52687601	52706688	9	52687548,52694208,52697672,52698014,52699162,52699965,52702104,52705593,52706549,	52687695,52694324,52697904,52698087,52699256,52700080,52702330,52705770,52708763,
NM_001098271	Tmem176a	chr6	+	48791654	48795363	48792205	48795144	7	48791654,48792202,48792587,48793783,48793959,48794666,48795102,	48791709,48792400,48792698,48793840,48794178,48794777,48795363,
NM_198322	Zfp273	chr13	+	67914752	67927937	67914827	67927197	4	67914752,67923177,67924036,67925920,	67914833,67923304,67924132,67927937,
NM_028270	Aldh1b1	chr4	+	45811893	45817473	45815335	45816895	2	45811893,45815326,	45812041,45817473,
NM_029888	Zfp142	chr1	-	74611702	74634602	74613451	74632237	9	74611702,74615124,74616252,74620112,74622353,74624696,74625898,74631957,74634137,	74613921,74615230,74619157,74620290,74623178,74624861,74626192,74632271,74634602,
NM_172437	Pus7l	chr15	-	94353127	94373938	94353749	94371393	9	94353127,94356221,94358227,94359886,94362004,94363914,94366944,94370483,94373890,	94354082,94356275,94358505,94359968,94362103,94364107,94367104,94371405,94373938,
NM_016776	Mybbp1a	chr11	+	72254879	72265272	72254885	72264976	26	72254879,72255179,72255901,72256071,72256247,72256977,72257242,72257504,72258183,72258677,72259109,72259395,72259659,72260473,72260650,72261054,72261231,72261457,72261718,72262233,72262544,72262762,72263221,72263494,72264127,72264378,	72255077,72255275,72255985,72256146,72256355,72257153,72257410,72257622,72258479,72258788,72259235,72259563,72259759,72260570,72260802,72261141,72261384,72261628,72261879,72262465,72262676,72262831,72263335,72263596,72264276,72265272,
NM_009230	Soat1	chr1	-	158358279	158404459	158361189	158396899	16	158358279,158362334,158362977,158364283,158365923,158367834,158369418,158369831,158370637,158371359,158372511,158374685,158376671,158388076,158396811,158404278,	158361246,158362480,158363113,158364382,158366021,158367964,158369464,158369913,158370716,158371642,158372619,158374745,158376823,158388135,158396929,158404459,
NM_181412	Zbed4	chr15	+	88582140	88614922	88610160	88613667	3	88582140,88585189,88609838,	88582232,88585363,88614922,
NM_025511	Cox20	chr1	+	180249283	180252910	180249300	180252747	4	180249283,180251875,180252072,180252611,	180249339,180251990,180252136,180252910,
NM_145840	Rgs9bp	chr7	-	36364017	36370601	36369525	36370239	1	36364017,	36370601,
NM_145758	0610010K14Rik	chr11	-	70048725	70051416	70048961	70051306	6	70048725,70049197,70049525,70050378,70051032,70051285,	70048966,70049302,70049713,70050480,70051127,70051416,
NM_010700	Ldlr	chr9	+	21528019	21554360	21528221	21552620	18	21528019,21536190,21536755,21537934,21539680,21541663,21542317,21543298,21543829,21544092,21546630,21547100,21548365,21548673,21550175,21550805,21551592,21552584,	21528288,21536313,21536878,21538318,21539803,21541786,21542437,21543424,21544001,21544317,21546749,21547240,21548507,21548829,21550349,21550883,21551750,21554360,
NM_028797	Gtsf1	chr15	-	103232892	103260858	103235256	103258786	9	103232892,103235239,103240054,103250388,103250903,103251620,103255861,103258770,103260786,	103232989,103235273,103240149,103250452,103250987,103251747,103255962,103258815,103260858,
NM_173751	Ilvbl	chr10	+	78037244	78047245	78037841	78046993	16	78037244,78037831,78039326,78039644,78039855,78040086,78041765,78042207,78042410,78043800,78045759,78045964,78046208,78046374,78046622,78046814,	78037410,78037976,78039528,78039772,78039994,78040198,78041865,78042305,78042547,78043935,78045874,78046134,78046279,78046446,78046728,78047245,
NM_011270	Rhd	chr4	+	134420450	134452086	134420515	134451895	10	134420450,134432229,134435804,134439928,134440433,134441164,134446216,134448137,134450248,134451868,	134420660,134432416,134435955,134440091,134440597,134441302,134446344,134448217,134450322,134452086,
NM_028023	Cdca4	chr12	-	114058484	114067600	114059603	114060317	2	114058484,114067059,	114060323,114067600,
NM_172565	Klhl11	chr11	-	100323926	100334096	100324177	100334042	2	100323926,100333494,	100325759,100334096,
NM_001160399	Ccdc112	chr18	-	46441814	46471582	46442909	46471464	10	46441814,46443330,46445266,46447003,46450405,46451177,46453057,46455922,46458927,46471347,	46442940,46443449,46445362,46447417,46450796,46451253,46453147,46456044,46459049,46471582,
NM_177099	Lefty2	chr1	+	182823249	182829229	182823314	182827944	4	182823249,182824265,182824726,182827580,	182823564,182824512,182824972,182829229,
NM_010094	Lefty1	chr1	+	182865169	182868531	182865240	182868106	4	182865169,182866677,182867139,182867742,	182865490,182866924,182867385,182868531,
NM_001081656	Neurl1b	chr17	+	26551909	26583263	26551909	26578740	5	26551909,26568731,26575611,26578022,26578495,	26551940,26569277,26576304,26578148,26583263,
NM_001007567	Slc7a6os	chr8	-	108724362	108734833	108724921	108734813	5	108724362,108726130,108728230,108734264,108734618,	108725049,108726251,108728440,108734531,108734833,
NM_001081403	Klhl14	chr18	-	21708882	21810869	21711002	21810869	8	21708882,21713112,21716298,21716537,21724011,21731198,21783077,21809916,	21711143,21713270,21716457,21716728,21724090,21731288,21783199,21810869,
NM_133196	Cstf2	chrX	+	130593887	130621360	130593903	130615852	14	130593887,130595182,130595483,130596232,130596906,130597136,130600799,130604383,130607674,130608664,130609051,130614865,130615729,130618770,	130593961,130595261,130595653,130596369,130597026,130597274,130600923,130604446,130607816,130608849,130609344,130614976,130615855,130621360,
NM_011653	Tuba1a	chr15	-	98780293	98783932	98780464	98783884	4	98780293,98781618,98781899,98783881,	98781445,98781767,98782122,98783932,
NM_001024135	Kbtbd7	chr14	+	79826317	79830843	79826536	79828609	1	79826317,	79830843,
NM_145511	BC003331	chr1	-	152208443	152240185	152209950	152237464	14	152208443,152210620,152219158,152221924,152222625,152227441,152228628,152229397,152230187,152231558,152233487,152235652,152237365,152239819,	152210018,152210728,152219329,152222015,152222754,152227507,152228724,152229538,152230224,152231665,152233583,152235787,152237486,152240185,
NM_026962	Kbtbd3	chr9	+	4309815	4331721	4316850	4331451	4	4309815,4313701,4316826,4329848,	4309934,4313806,4317071,4331721,
NM_145958	Kbtbd2	chr6	-	56727519	56747807	56728871	56739382	4	56727519,56731794,56739212,56747476,	56730407,56731960,56739694,56747807,
NM_008845	Pip4k2a	chr2	-	18763883	18919748	18766009	18919622	10	18763883,18767501,18769060,18774439,18787738,18793910,18810678,18827855,18829681,18919478,	18766087,18767605,18769304,18774553,18787777,18794057,18810831,18827952,18829779,18919748,
NM_001166251	Mgll	chr6	+	88674697	88778351	88675144	88775770	8	88674697,88675694,88714589,88758004,88759329,88768567,88773184,88775644,	88675172,88675839,88714696,88758141,88759440,88768657,88773400,88778351,
NM_001102670	Kbtbd8	chr6	+	95067873	95079779	95071736	95076934	3	95067873,95071732,95076470,	95067968,95072841,95079779,
