Database of representative transcript models for protein-coding genes in HEK293T cells and for the poly(A)-tail length standards.
Transcript models from the UCSC refFlat table for human had their 3' ends re-annotated using 3P-Seq (Jan et al., Nature 2011) data from HEK293T cells; only genes detected by 3P-Seq are included in the table.
Coordinates of human genes are based on the hg18 genome assembly.
RefseqAccession	GeneSymbol	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
NM_001098537	PNPLA7	chr9	-	139474216	139564807	139474665	139564470	35	139474216,139474906,139475808,139476203,139476451,139476957,139477687,139478398,139478612,139481589,139492306,139493328,139494584,139495232,139498859,139507285,139509305,139511459,139512386,139514963,139515922,139519886,139520255,139529651,139534189,139535908,139537001,139554914,139556914,139557704,139557996,139561102,139561581,139561857,139564440,	139474749,139475010,139475893,139476314,139476604,139477106,139477804,139478468,139478729,139481746,139492425,139493511,139494753,139495296,139499009,139507355,139509419,139511583,139512518,139515169,139516000,139520033,139520356,139529792,139534316,139535989,139537130,139554995,139557074,139557845,139558088,139561182,139561669,139561932,139564807,
NM_001166111	PNPLA6	chr19	+	7505590	7532646	7506436	7532448	34	7505590,7506394,7506674,7507076,7507334,7510803,7511034,7511515,7511808,7512239,7512407,7512869,7513446,7513646,7513892,7520792,7521183,7521402,7521879,7522247,7524757,7525094,7525440,7525778,7526134,7526492,7527338,7527540,7528053,7529735,7531533,7531899,7532093,7532373,	7505788,7506463,7506906,7507159,7507432,7510944,7511194,7511596,7511937,7512320,7512570,7512953,7513556,7513814,7513970,7520998,7521315,7521526,7521993,7522323,7524901,7525158,7525609,7525961,7526253,7526649,7527455,7527610,7528170,7530037,7531650,7531996,7532203,7532646,
NM_004650	PNPLA4	chrX	-	7826289	7855475	7828726	7854160	7	7826289,7830029,7840068,7849753,7850044,7853980,7855326,	7828858,7830182,7840134,7849889,7850139,7854173,7855475,
NM_006626	ZBTB6	chr9	-	124710150	124715428	124712897	124714172	2	124710150,124715350,	124714181,124715428,
NM_015723	PNPLA8	chr7	-	107898102	107953998	107900080	107943171	12	107898102,107906863,107915438,107919089,107924263,107925162,107930170,107941823,107942115,107945869,107949155,107953708,	107900355,107907059,107915633,107919147,107924435,107925257,107930322,107941973,107943254,107945981,107949201,107953998,
NM_015229	CLUH	chr17	-	2539432	2561677	2540637	2554594	26	2539432,2541652,2541804,2542047,2542404,2542614,2542823,2543943,2544166,2544523,2544900,2545261,2545417,2546202,2546477,2546762,2547939,2550425,2550721,2551183,2551409,2551656,2551957,2553361,2554405,2561605,	2540821,2541726,2541939,2542141,2542526,2542740,2542904,2544083,2544320,2544608,2545145,2545324,2545570,2546303,2546579,2546986,2548634,2550518,2550869,2551309,2551564,2551781,2552101,2553533,2554608,2561677,
NM_006562	LBX1	chr10	-	102975944	102978707	102977016	102978562	2	102975944,102978237,	102977537,102978707,
NM_020187	HMCES	chr3	+	130480373	130507715	130481265	130506358	7	130480373,130481242,130490386,130492211,130499886,130503482,130506121,	130480438,130481448,130490530,130492337,130500068,130503675,130507715,
NM_018988	GFOD1	chr6	-	13471566	13595848	13472953	13595101	2	13471566,13594848,	13473873,13595848,
NM_005252	FOS	chr14	+	74815233	74818684	74815438	74817880	4	74815233,74816332,74817015,74817238,	74815579,74816584,74817123,74818684,
NM_020834	HOMEZ	chr14	-	22810884	22825149	22814623	22825001	2	22810884,22824961,	22816236,22825149,
NM_032116	KATNAL1	chr13	-	29674773	29779624	29680676	29755914	11	29674773,29682452,29699548,29702604,29703450,29712596,29713095,29727583,29752199,29755752,29779467,	29680875,29682579,29699683,29702731,29703609,29712702,29713223,29727752,29752360,29755928,29779624,
NM_031303	KATNAL2	chr18	+	42780784	42881658	42833342	42881374	15	42780784,42833248,42834764,42838603,42839924,42843340,42843652,42847389,42849588,42849850,42855645,42857719,42879611,42880622,42881234,	42780884,42833415,42834807,42838721,42840023,42843439,42843730,42847488,42849652,42849969,42855737,42857830,42879774,42880725,42881658,
NM_212471	PRKAR1A	chr17	+	64019515	64040489	64023135	64038185	11	64019515,64023129,64030491,64031460,64031751,64032647,64033489,64035575,64036605,64037655,64038012,	64019878,64023312,64030662,64031552,64031813,64032694,64033648,64035636,64036727,64037737,64040489,
NM_031482	ATG10	chr5	+	81303599	81588067	81319145	81585000	8	81303599,81319133,81390069,81495973,81510064,81584136,81584888,81585642,	81303881,81319253,81390177,81496112,81510162,81584234,81585004,81588067,
NM_005066	SFPQ	chr1	-	35421788	35431330	35422643	35431237	10	35421788,35425188,35425390,35426160,35427190,35427373,35428685,35428881,35429528,35430409,	35422781,35425310,35425439,35426278,35427275,35427570,35428781,35429183,35429717,35431330,
NM_001205119	ATG13	chr11	+	46595401	46652942	46622417	46650458	18	46595401,46622404,46623464,46623995,46627262,46628302,46634358,46635220,46635649,46637517,46642122,46642974,46643508,46645898,46646624,46646919,46647529,46650380,	46596016,46622486,46623545,46624115,46627309,46628443,46634399,46635317,46635748,46637611,46642221,46643085,46643645,46646013,46646702,46647036,46647658,46652942,
NM_014924	ATG14	chr14	-	54905971	54948329	54906089	54948293	10	54905971,54914289,54914454,54917043,54918432,54922329,54927381,54932410,54933842,54948072,	54906396,54914375,54914545,54917161,54918662,54922567,54927463,54932453,54933905,54948329,
NM_001204088	MINOS1-NBL1	chr1	+	19796057	19857531	19800029	19856209	5	19796057,19799867,19854091,19854403,19855945,	19796190,19800052,19854280,19854515,19857531,
NM_014872	ZBTB5	chr9	-	37428100	37455407	37430514	37432548	2	37428100,37455211,	37432552,37455407,
NM_032873	UBASH3B	chr11	+	122031607	122190389	122031967	122185804	14	122031607,122152136,122152941,122155414,122158970,122165017,122170619,122172073,122172828,122174859,122177105,122182327,122183984,122185666,	122032128,122152190,122153128,122155613,122159140,122165226,122170752,122172194,122172951,122174952,122177250,122182434,122184094,122190389,
NM_152999	STEAP2	chr7	+	89678935	89704864	89692332	89699874	5	89678935,89692299,89694220,89697121,89699586,	89679295,89692824,89694748,89697286,89704864,
NM_014649	SAFB2	chr19	-	5538068	5573938	5538253	5573726	21	5538068,5538711,5538878,5541288,5542758,5543757,5544901,5546371,5549803,5551140,5555593,5555797,5561005,5561649,5562130,5563550,5564475,5567142,5567432,5572319,5573540,	5538410,5538778,5538991,5541419,5542804,5543898,5545189,5546508,5549895,5551271,5555706,5555947,5561106,5561699,5562641,5563578,5564538,5567346,5567497,5572407,5573938,
NM_015048	SETD1B	chr12	+	120727020	120754926	120727026	120752528	17	120727020,120727406,120728123,120730496,120731891,120736394,120739321,120739658,120739885,120740087,120741692,120744778,120747488,120749807,120750023,120750221,120752354,	120727200,120727505,120728394,120730609,120733124,120737219,120739583,120739807,120739942,120740193,120742184,120746038,120747655,120749939,120750143,120750359,120754926,
NM_001537	HSBP1	chr16	+	82399008	82402898	82399182	82400529	4	82399008,82399785,82400410,82402526,	82399227,82399852,82400531,82402898,
NM_004370	COL12A1	chr6	-	75852576	75972343	75852982	75969228	66	75852576,75854012,75855541,75856545,75857758,75857925,75861543,75863688,75868035,75868434,75869032,75870192,75871641,75872854,75875453,75879639,75880037,75882219,75882454,75883817,75885478,75885785,75887737,75889765,75890383,75890690,75891562,75892786,75894731,75896526,75897287,75898375,75899728,75900293,75901161,75903872,75904755,75904883,75905257,75908467,75909683,75911761,75912537,75914110,75914793,75917576,75918302,75918566,75918768,75920851,75922097,75922692,75931942,75941473,75944098,75947374,75949485,75950289,75954797,75955652,75955987,75958136,75958647,75961266,75969155,75972212,	75852993,75854183,75855610,75856734,75857825,75857961,75861615,75863742,75868089,75868488,75869128,75870246,75871728,75872932,75875603,75879749,75880180,75882358,75882493,75883982,75885622,75885909,75887877,75889840,75890530,75890807,75891709,75892906,75894861,75896669,75897417,75898518,75899858,75900433,75901291,75904015,75904776,75905016,75905397,75908593,75909824,75911891,75912680,75914240,75914933,75917723,75918467,75918686,75918918,75920973,75922290,75922959,75932215,75941746,75944371,75947647,75950088,75950580,75954971,75955817,75956251,75958196,75958791,75961383,75969263,75972343,
NM_001080826	SGK223	chr8	-	8212648	8276667	8213085	8276667	5	8212648,8222635,8234403,8271172,8276337,	8214228,8223387,8234561,8272998,8276667,
NM_002620	PF4V1	chr4	+	74937876	74939055	74937943	74938703	3	74937876,74938363,74938615,	74938043,74938490,74939055,
NM_012429	SEC14L2	chr22	+	29122929	29151276	29123105	29148396	12	29122929,29125631,29132330,29133083,29133403,29135175,29135414,29136584,29141747,29141936,29142222,29148265,	29123159,29125707,29132374,29133143,29133592,29135271,29135475,29136668,29141854,29142076,29142392,29151276,
NM_001204408	SEC14L1	chr17	+	72596319	72724773	72651273	72724241	20	72596319,72596829,72600920,72650322,72651243,72698479,72698857,72701097,72702353,72703878,72708160,72711246,72712952,72713905,72714404,72717018,72719626,72720990,72721594,72724225,	72596626,72596948,72601024,72650427,72651336,72698629,72698989,72701226,72702588,72703988,72708350,72711335,72713023,72714077,72714539,72717153,72719878,72721169,72721696,72724773,
NM_001098616	C1orf43	chr1	-	152445801	152459897	152446552	152459507	7	152445801,152451419,152451557,152452992,152453556,152458935,152459441,	152446748,152451478,152451724,152453046,152453674,152459037,152459897,
NM_002911	UPF1	chr19	+	18803743	18840037	18804018	18837972	24	18803743,18817788,18819552,18821883,18822496,18823943,18824795,18825060,18826409,18826687,18826932,18827733,18827994,18828685,18829128,18832129,18832634,18833818,18835246,18835978,18837097,18837369,18837852,18838329,	18804249,18817928,18819642,18822051,18822677,18824105,18824880,18825159,18826518,18826847,18827051,18827898,18828109,18828829,18829342,18832247,18832791,18833961,18835421,18836060,18837259,18837587,18837975,18840037,
NM_032892	FRMD5	chr15	-	41950249	42274784	41953374	42274544	14	41950249,41963192,41964216,41965170,41967664,41968298,41971470,41981664,41985317,41989371,41998948,41999256,42003694,42274442,	41953952,41963299,41964285,41965245,41967756,41968362,41971559,41981752,41985441,41989469,41999027,41999299,42003799,42274784,
NM_001080437	SNED1	chr2	+	241586927	241683646	241586927	241676489	32	241586927,241618373,241621824,241622657,241624879,241625329,241628164,241628389,241636404,241636751,241637111,241637906,241639833,241640130,241640444,241641242,241650880,241651676,241652101,241652932,241653387,241655851,241656998,241658007,241659663,241659883,241661353,241669764,241670364,241675479,241676452,241679725,	241587140,241618661,241621965,241622820,241625005,241625443,241628278,241628503,241636530,241636856,241637225,241638023,241639950,241640247,241640558,241641416,241650994,241651790,241652215,241653046,241653684,241656035,241657111,241658289,241659808,241659966,241661452,241669881,241670452,241675563,241676490,241683646,
NM_001127357	PHTF2	chr7	+	77307382	77424476	77307508	77422131	18	77307382,77360860,77361234,77367963,77369014,77376045,77377497,77387531,77389875,77396361,77404962,77407282,77407780,77409952,77416930,77418869,77421021,77422110,	77307553,77360917,77361246,77368033,77369173,77376211,77377662,77387718,77390031,77396580,77405091,77407555,77407912,77410039,77417086,77418965,77421147,77424476,
NM_006608	PHTF1	chr1	-	114041353	114103300	114041849	114102848	18	114041353,114042406,114043848,114044938,114048225,114048810,114050034,114050738,114054398,114055890,114056084,114057423,114068903,114070562,114082254,114082874,114101843,114102803,	114041870,114042532,114043944,114045094,114048312,114048942,114050307,114050867,114054620,114055980,114056258,114057583,114069038,114070719,114082413,114082944,114101900,114103300,
NM_005105	RBM8A	chr1	+	144218913	144224887	144219023	144220568	6	144218913,144219372,144219563,144219831,144220272,144220522,	144219090,144219432,144219641,144219968,144220409,144224887,
NM_003688	CASK	chrX	-	41263406	41667231	41264616	41667185	27	41263406,41268147,41275203,41278902,41279089,41286887,41297915,41299796,41301228,41303975,41305755,41313864,41322536,41331103,41333711,41354100,41366813,41370800,41380774,41404635,41409473,41415624,41483580,41489720,41531374,41597311,41667126,	41264793,41268231,41275406,41278983,41279155,41287003,41298112,41299832,41301297,41304044,41305841,41313943,41322725,41331184,41333789,41354222,41366831,41370900,41380858,41404758,41409649,41415727,41483653,41489798,41531480,41597424,41667231,
NM_014804	KIAA0753	chr17	-	6422194	6484971	6423790	6479147	19	6422194,6433822,6434553,6439015,6440201,6443280,6444423,6450916,6451224,6452391,6454037,6455962,6464831,6466925,6467552,6468798,6472160,6479054,6484680,	6423908,6434047,6434674,6439097,6440387,6443364,6444502,6451006,6451314,6452508,6454204,6456192,6465042,6467141,6467615,6468905,6472785,6479215,6484971,
NM_001042440	CAST	chr5	+	96023616	96134692	96023882	96133139	30	96023616,96036998,96057295,96084098,96088948,96091071,96092239,96097631,96099308,96101497,96102204,96102725,96102953,96104114,96107801,96108804,96109977,96112046,96115519,96116117,96118903,96119042,96123733,96126680,96127512,96128897,96129366,96131990,96133103,96134099,	96023957,96037061,96057367,96084158,96088990,96091185,96092320,96097700,96099407,96101578,96102243,96102818,96103040,96104216,96107885,96108852,96110073,96112142,96115621,96116201,96118954,96119114,96123832,96126785,96127605,96128942,96129459,96132062,96133162,96134692,
NM_025054	VCPIP1	chr8	-	67703276	67742006	67709289	67741747	3	67703276,67726246,67739037,	67710161,67726333,67742006,
NM_016540	GPR83	chr11	-	93750129	93774233	93752962	93774061	4	93750129,93766298,93769212,93773674,	93753587,93766432,93769338,93774233,
NM_001146265	GPR85	chr7	-	112509578	112515069	112510899	112512012	3	112509578,112513282,112514730,	112512182,112513400,112515069,
NM_005119	THRAP3	chr1	+	36462603	36543562	36520751	36542205	12	36462603,36497569,36520720,36524555,36527247,36529561,36530785,36532038,36534770,36539073,36539740,36541983,	36462693,36497672,36520888,36525458,36527952,36529734,36530897,36532123,36534958,36539272,36539884,36543562,
NM_152424	AMER1	chrX	-	63322962	63342349	63326483	63329891	2	63322962,63342174,	63329989,63342349,
NM_000754	COMT	chr22	+	18309262	18337495	18330049	18336259	6	18309262,18328721,18330049,18331088,18331690,18336058,	18309420,18328812,18330338,18331282,18331822,18337495,
NM_016312	WBP11	chr12	-	14828784	14847668	14831265	14845584	12	14828784,14833151,14834656,14835369,14837931,14838737,14839171,14841007,14843835,14844952,14845520,14847552,	14831699,14833334,14834950,14835471,14838123,14838937,14839305,14841204,14843929,14844984,14845629,14847668,
NM_207309	UAP1L1	chr9	+	139091773	139098804	139091805	139097002	9	139091773,139092322,139092774,139093248,139093528,139094274,139094961,139096270,139096909,	139092094,139092527,139092950,139093421,139093722,139094415,139095147,139096337,139098804,
NM_003812	ADAM23	chr2	+	207016612	207194269	207016835	207190596	26	207016612,207018275,207054200,207103853,207115020,207116221,207120397,207121249,207123063,207130395,207132923,207134096,207135171,207137988,207140191,207143708,207144695,207146083,207160293,207161059,207162377,207165585,207167705,207169019,207182878,207190547,	207017049,207018493,207054277,207103917,207115103,207116285,207120470,207121323,207123129,207130467,207133087,207134181,207135262,207138037,207140291,207143780,207144785,207146164,207160344,207161123,207162483,207165705,207167874,207169131,207182969,207194269,
NM_021723	ADAM22	chr7	+	87401501	87670138	87401716	87663742	31	87401501,87402276,87445586,87542876,87575426,87581834,87583995,87592839,87595852,87597638,87598519,87600117,87601579,87603230,87610276,87612375,87612665,87616227,87618231,87618507,87620471,87623137,87630262,87633082,87635387,87638794,87646185,87648755,87649208,87660366,87663721,	87401801,87402437,87445663,87542943,87575509,87581898,87584065,87592910,87595927,87597710,87598686,87600202,87601670,87603282,87610376,87612447,87612758,87616308,87618282,87618571,87620577,87623257,87630431,87633197,87635478,87638812,87646293,87648856,87649275,87660490,87670138,
NM_015554	GLCE	chr15	+	67240026	67351591	67335199	67348637	5	67240026,67289708,67335186,67340479,67347612,	67240150,67289799,67335785,67340722,67351591,
NM_005773	ZNF256	chr19	-	63142916	63150889	63144103	63150654	3	63142916,63147113,63150621,	63145827,63147240,63150889,
NM_007375	TARDBP	chr1	+	10995265	11008132	10996371	11005298	6	10995265,10996359,10999487,11001376,11003072,11004767,	10995387,10996609,10999651,11001517,11003243,11008132,
NM_024653	PRKRIP1	chr7	+	101823808	101854116	101823863	101852563	6	101823808,101825071,101826999,101832049,101834885,101852465,	101823989,101825150,101827100,101832135,101834950,101854116,
NM_000641	IL11	chr19	-	60568740	60573643	60569186	60573490	5	60568740,60571389,60571662,60571948,60573483,	60569357,60571551,60571749,60572121,60573643,
NM_000849	GSTM3	chr1	-	110078081	110085183	110081215	110084432	9	110078081,110081601,110081800,110082235,110082429,110083573,110083977,110084384,110085097,	110081314,110081712,110081896,110082336,110082511,110083638,110084053,110084656,110085183,
NM_000585	IL15	chr4	+	142777198	142874060	142860067	142873451	8	142777198,142796788,142859968,142861071,142862526,142868542,142870449,142873340,	142777351,142796910,142860079,142861169,142862611,142868587,142870587,142874060,
NM_001166108	PALLD	chr4	+	169654791	170086140	169669230	170082972	22	169654791,169669148,169825915,169839057,169840723,169843210,169848328,169848994,169866753,169869306,170048647,170052304,170054274,170056218,170061482,170071652,170073620,170079259,170081980,170082670,170082958,170083938,	169654920,169670138,169826094,169839124,169840829,169843285,169848470,169849018,169866873,169869649,170048783,170052403,170054325,170056440,170061632,170071747,170073753,170079467,170082146,170082804,170083004,170086140,
NM_194324	TMSB15B	chrX	+	103103855	103107217	103105751	103106805	3	103103855,103105734,103106767,	103103952,103105851,103107217,
NM_015101	COLGALT2	chr1	-	182171592	182273486	182174517	182273114	12	182171592,182176337,182179952,182181188,182186763,182190518,182199657,182205025,182209372,182210853,182214166,182272851,	182174794,182176544,182180080,182181321,182186870,182190595,182199777,182205230,182209507,182210971,182214277,182273486,
NM_024656	COLGALT1	chr19	+	17527510	17554963	17527522	17553253	12	17527510,17531119,17532156,17539214,17540317,17544291,17549003,17549169,17549765,17551290,17552507,17552985,	17527782,17531230,17532274,17539349,17540522,17544411,17549080,17549276,17549898,17551418,17552714,17554963,
NM_001144825	RUNDC3A	chr17	+	39741452	39751562	39741726	39751132	11	39741452,39745473,39745997,39746311,39747628,39747822,39748048,39748345,39749278,39749512,39750989,	39741833,39745589,39746146,39746397,39747718,39747903,39748214,39748503,39749416,39749619,39751562,
NM_003594	TTF2	chr1	+	117404471	117451595	117404491	117445669	23	117404471,117404599,117406531,117417805,117419014,117420324,117420785,117422060,117423712,117425972,117428162,117430561,117432945,117434199,117434676,117435472,117435961,117436875,117439453,117440293,117441495,117442977,117445524,	117404519,117404702,117406618,117417872,117420004,117420439,117420968,117422188,117423794,117426092,117428313,117430667,117433127,117434353,117434768,117435555,117436095,117437046,117439512,117440444,117441578,117443052,117451595,
NM_007344	TTF1	chr9	-	134240697	134272059	134241122	134268029	11	134240697,134244266,134251763,134253346,134255804,134257283,134261640,134263348,134265242,134266662,134271997,	134241376,134244352,134251829,134253436,134256039,134257414,134261719,134263534,134265466,134268036,134272059,
NM_017884	PINX1	chr8	-	10659883	10734819	10660320	10734676	7	10659883,10715112,10721071,10726584,10727811,10729585,10734657,	10660836,10715189,10721164,10726663,10727904,10729695,10734819,
NM_016618	KRCC1	chr2	-	88107839	88136363	88108417	88109197	4	88107839,88114767,88117576,88136259,	88109219,88114926,88117685,88136363,
NM_016836	RBMS1	chr2	-	160836914	161058564	160840393	161058120	14	160836914,160840386,160842059,160843304,160846070,160849531,160849751,160851725,160865407,160868086,160877912,160882925,160931972,161058045,	160839521,160840471,160842140,160843415,160846121,160849625,160849801,160851841,160865487,160868244,160878004,160882984,160932148,161058564,
NM_002073	GNAZ	chr22	+	21742668	21797219	21767882	21795618	3	21742668,21767433,21795273,	21742756,21768605,21797219,
NM_001003793	RBMS3	chr3	+	29297806	30026883	29298176	30020357	15	29297806,29451237,29504935,29603608,29756214,29779404,29885352,29900656,29913873,29916199,29952580,29960701,30004637,30007576,30020350,	29298251,29451410,29504994,29603700,29756372,29779484,29885459,29900703,29913970,29916250,29952691,29960749,30004718,30007704,30026883,
NM_001114176	AEBP2	chr12	+	19483874	19565760	19483900	19562921	9	19483874,19506710,19517448,19538000,19544297,19556598,19558871,19562287,19562875,	19484571,19506918,19517556,19538187,19544422,19556666,19558985,19562314,19565760,
NM_006647	NOXA1	chr9	+	139437667	139448683	139437802	139448633	14	139437667,139440520,139442305,139443154,139443548,139445056,139445347,139445508,139447301,139447477,139447725,139448022,139448237,139448475,	139437979,139440603,139442414,139443289,139443656,139445116,139445373,139445614,139447347,139447536,139447880,139448137,139448352,139448683,
NM_001344	DAD1	chr14	-	22103642	22127983	22113842	22127903	3	22103642,22113798,22127692,	22103877,22113973,22127983,
NM_015436	RCHY1	chr4	-	76623410	76658664	76626771	76658520	9	76623410,76634814,76635844,76635957,76636122,76638334,76653053,76653410,76658430,	76626900,76634935,76635871,76636016,76636167,76638413,76653169,76653530,76658664,
NM_032783	CBR4	chr4	-	170145317	170168043	170147875	170167815	5	170145317,170159796,170164480,170165361,170167673,	170148054,170159931,170164617,170165482,170168043,
NM_001492	GDF1	chr19	-	18840352	18867953	18840405	18842116	8	18840352,18841791,18850738,18851049,18852082,18855895,18865224,18867632,	18841199,18842428,18850848,18851197,18852244,18856076,18865384,18867953,
NM_182828	GDF7	chr2	+	20729904	20738205	20730480	20734666	2	20729904,20733704,	20730871,20738205,
NM_001001557	GDF6	chr8	-	97221930	97242196	97225966	97242096	2	97221930,97241690,	97226928,97242196,
NM_001236	CBR3	chr21	+	36429132	36440718	36429360	36440680	3	36429132,36431992,36440243,	36429649,36432100,36440718,
NM_004846	EIF4E2	chr2	+	233123540	233142162	233123678	233141971	7	233123540,233129369,233130837,233137200,233139782,233140031,233141898,	233123698,233129484,233130972,233137305,233139935,233140168,233142162,
NM_000700	ANXA1	chr9	+	74956600	74975124	74963271	74974843	13	74956600,74963257,74963430,74964064,74964998,74965538,74967517,74968211,74969851,74970832,74972232,74973767,74974786,	74956660,74963337,74963539,74964159,74965112,74965629,74967597,74968268,74969945,74970928,74972291,74973890,74975124,
NM_005139	ANXA3	chr4	+	79691765	79750620	79694651	79750293	13	79691765,79694613,79713357,79719204,79722354,79726437,79731721,79735558,79735971,79737496,79741687,79744454,79750233,	79692037,79694666,79713445,79719299,79722468,79726528,79731801,79735615,79736065,79737592,79741746,79744577,79750620,
NM_001002858	ANXA2	chr15	-	58426814	58477477	58427120	58477404	13	58426814,58428565,58430683,58431214,58431873,58433644,58435409,58436636,58440431,58443919,58461832,58465518,58477361,	58427180,58428688,58430742,58431310,58431967,58433704,58435489,58436727,58440545,58444014,58461932,58465577,58477477,
NM_001154	ANXA5	chr4	-	122808602	122837597	122809072	122837194	13	122808602,122810206,122810558,122812151,122813137,122818498,122819019,122822275,122823968,122825281,122826892,122837185,122837467,	122809132,122810329,122810617,122812247,122813231,122818555,122819099,122822366,122824082,122825376,122826977,122837229,122837597,
NM_001153	ANXA4	chr2	+	69822630	69907094	69862201	69906151	13	69822630,69862155,69868689,69885168,69887020,69888541,69891229,69893288,69896736,69899234,69899915,69901334,69906091,	69822811,69862210,69868777,69885263,69887134,69888632,69891309,69893345,69896830,69899330,69899974,69901457,69907094,
NM_004034	ANXA7	chr10	-	74805208	74843847	74805858	74830620	14	74805208,74808674,74809642,74809794,74812938,74813340,74817452,74818075,74825807,74826282,74826927,74827944,74830566,74843775,	74805981,74808787,74809718,74809965,74813109,74813454,74817547,74818178,74825873,74826347,74827038,74828149,74830621,74843847,
NM_001155	ANXA6	chr5	-	150460861	150517636	150461201	150507655	26	150460861,150463323,150464998,150468208,150469506,150470380,150476880,150477511,150479053,150481900,150482670,150484039,150486155,150487934,150489160,150490984,150492229,150492847,150494180,150496009,150496984,150498431,150499106,150499906,150507637,150517433,	150461261,150463446,150465057,150468304,150469600,150470398,150476934,150477591,150479144,150482014,150482765,150484121,150486234,150487993,150489283,150491043,150492325,150492941,150494237,150496089,150497075,150498545,150499201,150499997,150507680,150517636,
NM_003568	ANXA9	chr1	+	149221122	149239417	149222205	149234422	14	149221122,149221586,149222189,149222437,149223074,149223380,149223685,149225435,149225701,149226971,149227190,149227382,149233676,149234359,	149221479,149221683,149222280,149222534,149223169,149223494,149223776,149225515,149225761,149227056,149227286,149227441,149233799,149239417,
NM_005916	MCM7	chr7	-	99528290	99537499	99528490	99536853	15	99528290,99528850,99529731,99530945,99531332,99532859,99533172,99533392,99533699,99534136,99534581,99534837,99535147,99535572,99536822,	99528692,99528960,99529900,99531029,99531726,99532943,99533304,99533507,99533849,99534274,99534762,99534962,99535312,99535652,99537499,
NM_005915	MCM6	chr2	-	136314483	136350517	136314874	136350405	17	136314483,136318584,136320276,136322092,136325441,136326826,136330767,136331936,136333340,136336646,136339052,136340171,136340602,136342650,136344290,136346736,136350298,	136314991,136318724,136320432,136322228,136325603,136326955,136330923,136332044,136333482,136336788,136339203,136340317,136340768,136342900,136344401,136346883,136350517,
NM_006739	MCM5	chr22	+	34126115	34150493	34126431	34150248	17	34126115,34126423,34129199,34129406,34132545,34134400,34136736,34138502,34139867,34141821,34142331,34142630,34143736,34145876,34147310,34149206,34150146,	34126201,34126598,34129326,34129535,34132718,34134556,34136903,34138674,34139979,34141965,34142397,34142807,34143849,34146005,34147453,34149334,34150493,
NM_182746	MCM4	chr8	+	49035315	49053269	49036257	49051891	17	49035315,49036243,49036628,49037165,49037417,49037876,49038057,49039686,49041299,49042477,49044910,49045623,49046453,49047969,49049846,49050827,49051798,	49036127,49036327,49036793,49037329,49037519,49037972,49038153,49039825,49041520,49042598,49045170,49045989,49046581,49048177,49050075,49050961,49053269,
NM_080876	DUSP19	chr2	+	183651531	183672602	183651906	183668631	4	183651531,183656480,183660012,183668403,	183652132,183656527,183660165,183672602,
NM_004526	MCM2	chr3	+	128799889	128823965	128799999	128823306	16	128799889,128800850,128806140,128806428,128807650,128808142,128809914,128810364,128817394,128818400,128818811,128819501,128820559,128822230,128822605,128823195,	128800005,128801080,128806316,128806689,128807870,128808350,128810049,128810556,128817488,128818651,128818938,128819614,128820811,128822413,128822761,128823965,
NM_153251	ZDHHC20	chr13	-	20844710	20931508	20848786	20931310	12	20844710,20853572,20855058,20859646,20863860,20872511,20873791,20874935,20885790,20893199,20897790,20931192,	20848794,20853685,20855148,20859773,20863993,20872632,20873824,20875005,20885911,20893303,20897817,20931508,
NM_178566	ZDHHC21	chr9	-	14601076	14683480	14608963	14664338	10	14601076,14609636,14629893,14648746,14652212,14662827,14664184,14670030,14680334,14683226,	14609096,14609680,14630010,14648885,14652324,14662926,14664383,14670160,14680383,14683480,
NM_174976	ZDHHC22	chr14	-	76667372	76677887	76669778	76675834	3	76667372,76675308,76677698,	76670044,76675848,76677887,
NM_173570	ZDHHC23	chr3	+	115149437	115164514	115150339	115162270	6	115149437,115150330,115155236,115157875,115159899,115162256,	115149727,115150500,115155947,115158043,115160075,115164514,
NM_003584	DUSP11	chr2	-	73842848	73860792	73843295	73860750	9	73842848,73847052,73847462,73847795,73849899,73854434,73855547,73858935,73860508,	73843494,73847229,73847538,73847842,73849960,73854558,73855679,73859011,73860792,
NM_007207	DUSP10	chr1	-	219940629	219982139	219942376	219979709	4	219940629,219946059,219978898,219981945,	219942642,219946431,219979752,219982139,
NM_017696	MCM9	chr6	-	119238949	119294602	119242689	119294587	11	119238949,119254001,119254636,119255781,119256902,119274511,119276158,119280424,119284868,119286674,119294283,	119244160,119254147,119254719,119255985,119257106,119274633,119276284,119280625,119284950,119286991,119294602,
NM_007240	DUSP12	chr1	+	159986204	159993735	159986215	159993361	6	159986204,159988081,159988279,159988781,159989488,159993199,	159986559,159988195,159988398,159988878,159989675,159993735,
NM_003900	SQSTM1	chr5	+	179180447	179197675	179180542	179196199	8	179180447,179182563,179183463,179183787,179184751,179192637,179193192,179196041,	179180747,179182659,179183693,179183929,179184832,179192852,179193388,179197675,
NM_015630	EPC2	chr2	+	149119029	149262529	149119056	149260416	14	149119029,149164252,149217660,149227965,149235820,149236708,149238993,149243189,149244830,149245082,149255682,149257635,149258706,149260343,	149119209,149164412,149217806,149228172,149235969,149236841,149239185,149243279,149244976,149245426,149255819,149257795,149259040,149262529,
