Database of representative transcript models for protein-coding genes in HeLa cells and for the poly(A)-tail length standards.
Transcript models from the UCSC refFlat table for human had their 3' ends re-annotated using 3P-Seq (Jan et al., Nature 2011) data from HeLa cells; only genes detected by 3P-Seq are included in the table.
Coordinates of human genes are based on the hg18 genome assembly.
RefseqAccession	GeneSymbol	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
NM_138396	MARCH9	chr12	+	56435147	56439465	56435578	56438947	4	56435147,56436978,56438157,56438612,	56435935,56437134,56438350,56439465,
NM_001009566	CLSTN1	chr1	-	9711672	9807137	9713152	9806378	19	9711672,9713850,9714405,9716045,9716616,9717592,9718111,9718529,9720142,9723738,9726528,9727039,9732105,9732408,9734117,9737758,9739125,9755916,9806287,	9713350,9714035,9714541,9716191,9716787,9717819,9718260,9718687,9720199,9723901,9726650,9727288,9732291,9732558,9734326,9737954,9739155,9756039,9807137,
NM_003757	EIF3I	chr1	+	32460557	32469791	32460629	32469384	11	32460557,32460725,32462221,32462597,32464358,32464590,32466686,32466914,32467322,32469114,32469302,	32460632,32460818,32462309,32462663,32464508,32464718,32466797,32467004,32467396,32469207,32469791,
NM_003758	EIF3J	chr15	+	42616557	42642291	42616684	42640639	8	42616557,42616813,42630365,42630920,42634042,42636978,42639738,42640507,	42616727,42616917,42630420,42631012,42634157,42637140,42639812,42642291,
NM_013234	EIF3K	chr19	+	43801561	43819434	43801748	43819400	8	43801561,43802816,43806556,43808507,43814909,43815080,43817472,43819368,	43801807,43802915,43806677,43808582,43814976,43815158,43817598,43819434,
NM_016091	EIF3L	chr22	+	36575324	36615354	36575402	36614417	13	36575324,36575967,36577232,36581517,36584631,36588921,36589224,36596128,36600322,36601793,36603626,36612717,36614378,	36575435,36576016,36577443,36581597,36584693,36588991,36589298,36596300,36600477,36601964,36604124,36612798,36615354,
NM_006360	EIF3M	chr11	+	32561888	32580609	32562009	32580521	11	32561888,32565133,32566715,32567133,32567668,32571987,32573035,32574087,32578810,32579883,32580400,	32562051,32565266,32566854,32567257,32567763,32572071,32573135,32574169,32578954,32579944,32580609,
NM_003750	EIF3A	chr10	-	120784426	120830324	120785540	120830178	22	120784426,120786620,120787739,120791495,120793555,120799302,120800022,120800700,120806241,120806437,120807457,120808713,120809103,120810247,120810725,120814900,120818947,120820387,120822391,120822942,120823248,120830129,	120785770,120786811,120787941,120792274,120793644,120799487,120800176,120800823,120806355,120806542,120807805,120808899,120809220,120810346,120810830,120815072,120819156,120820587,120822555,120823079,120823439,120830324,
NM_001037283	EIF3B	chr7	+	2360999	2386901	2361082	2385658	19	2360999,2366870,2368805,2369230,2369792,2370532,2372477,2372685,2373159,2375632,2377937,2378833,2380688,2381549,2383110,2384849,2385294,2385554,2386364,	2361581,2367063,2368925,2369288,2369921,2370690,2372609,2372752,2373206,2375843,2378010,2378956,2380767,2381688,2383236,2384927,2385403,2385672,2386901,
NM_003753	EIF3D	chr22	-	35236855	35255223	35236979	35252114	15	35236855,35237495,35238452,35242470,35242697,35243293,35244755,35245397,35246568,35249201,35249887,35250588,35251656,35251991,35255068,	35236993,35237779,35238595,35242600,35242783,35243424,35244903,35245530,35246681,35249274,35249973,35250725,35251702,35252124,35255223,
NM_001568	EIF3E	chr8	-	109283137	109330135	109283289	109330107	13	109283137,109284387,109284805,109296011,109297816,109298738,109309671,109310474,109316402,109317565,109321362,109323203,109330017,	109283328,109284522,109284908,109296121,109297918,109298865,109309796,109310600,109316507,109317608,109321480,109323318,109330135,
NM_003754	EIF3F	chr11	+	7965442	7974467	7965475	7974145	8	7965442,7969903,7970206,7971009,7972548,7973104,7973376,7974067,	7965839,7969974,7970286,7971147,7972640,7973241,7973490,7974467,
NM_003755	EIF3G	chr19	-	10086693	10091599	10086789	10091535	11	10086693,10087154,10087359,10087642,10088475,10088759,10090343,10090543,10090763,10091329,10091515,	10086805,10087261,10087496,10087750,10088665,10088864,10090403,10090632,10090847,10091376,10091599,
NM_152429	FGFBP3	chr10	-	93656643	93659238	93657929	93658706	2	93656643,93659134,	93658784,93659238,
NM_005130	FGFBP1	chr4	-	15546292	15549461	15546648	15547353	3	15546292,15548971,15549407,	15547373,15549192,15549461,
NM_003824	FADD	chr11	+	69726916	69731130	69727213	69730227	2	69726916,69729886,	69727499,69731130,
NM_031905	ARMC10	chr7	+	102502563	102526432	102502955	102526236	7	102502563,102503459,102511364,102514312,102520159,102524959,102525981,	102503094,102503564,102511513,102514447,102520336,102525031,102526432,
NM_018848	MKKS	chr20	-	10333838	10360573	10333894	10342162	6	10333838,10336263,10337275,10341177,10349175,10360331,	10334335,10336374,10337451,10342579,10349406,10360573,
NM_015462	NOL11	chr17	+	63144522	63170772	63144525	63170437	18	63144522,63146251,63146483,63147955,63149157,63150626,63153037,63160940,63162477,63163243,63163648,63164085,63164424,63164699,63165509,63166093,63170056,63170320,	63144666,63146365,63146540,63148104,63149215,63150771,63153226,63161017,63162601,63163332,63163723,63164270,63164550,63164933,63165588,63166186,63170164,63170772,
NM_024894	NOL10	chr2	-	10628344	10747564	10629647	10747438	21	10628344,10635212,10646619,10647154,10658429,10660352,10660654,10664761,10701896,10712057,10715318,10716748,10720535,10724794,10726234,10729130,10731096,10733370,10739547,10742143,10747372,	10629767,10635315,10646867,10647328,10658519,10660451,10660734,10664888,10701949,10712124,10715468,10716827,10720621,10724855,10726300,10729267,10731134,10733448,10739646,10742189,10747564,
NM_024313	NOL12	chr22	+	36412289	36419425	36412345	36417289	6	36412289,36413862,36414264,36414802,36416649,36417126,	36412428,36413968,36414313,36414945,36416747,36419425,
NM_078487	CDKN2B	chr9	-	21992898	21999312	21998715	21998952	2	21992898,21998673,	21996246,21999312,
NM_078626	CDKN2C	chr1	+	51208229	51212893	51208628	51212530	2	51208229,51212152,	51208757,51212893,
NM_000077	CDKN2A	chr9	-	21957755	21965132	21958227	21964826	3	21957755,21960900,21964676,	21958241,21961207,21965132,
NM_144628	TBC1D20	chr20	-	364125	391187	367229	391049	8	364125,367751,368891,370231,370500,373693,376532,390979,	367485,367939,369033,370333,370687,373774,376718,391187,
NM_001800	CDKN2D	chr19	-	10538141	10540631	10538733	10540329	2	10538141,10540188,	10539093,10540631,
NM_000465	BARD1	chr2	-	215298614	215382680	215301644	215382538	11	215298614,215303379,215318035,215318690,215325415,215340450,215342200,215353528,215365265,215370029,215382380,	215301977,215303477,215318128,215318823,215325524,215340623,215342281,215354478,215365414,215370086,215382680,
NM_015608	C10orf137	chr10	+	127398073	127442694	127398366	127442031	24	127398073,127399762,127401626,127402369,127403876,127404240,127407916,127408846,127411962,127412193,127412630,127414202,127416476,127416853,127419021,127419559,127421616,127424265,127426094,127426421,127427970,127431357,127432252,127441859,	127398474,127399971,127401693,127402495,127404001,127404397,127408038,127408958,127412110,127412302,127412742,127414463,127416548,127417004,127419210,127419760,127421835,127424489,127426253,127426571,127428124,127431473,127432404,127442694,
NM_005540	INPP5B	chr1	-	38098955	38185316	38100573	38184567	24	38098955,38102570,38104019,38104717,38106759,38111188,38112251,38113864,38116446,38118343,38121065,38123896,38125146,38125609,38126501,38127815,38129616,38170171,38178946,38181898,38182054,38184014,38184510,38185248,	38100689,38102682,38104147,38104802,38106873,38111424,38112414,38113975,38116582,38118453,38121177,38124084,38125263,38125724,38126603,38127983,38129713,38170312,38179057,38181928,38182152,38184109,38184593,38185316,
NM_001145025	EDEM2	chr20	-	33166830	33198822	33166896	33198722	10	33166830,33170061,33175353,33177714,33183105,33186201,33189343,33193836,33196442,33198615,	33167397,33170183,33175498,33177839,33183247,33186413,33189469,33193942,33196482,33198822,
NM_025191	EDEM3	chr1	-	182926260	182990664	182929819	182990403	20	182926260,182938567,182942399,182943909,182946150,182947479,182948189,182952644,182953296,182954918,182955199,182957045,182959507,182962011,182968593,182970287,182972781,182973367,182985303,182990245,	182930229,182938753,182942565,182944101,182946304,182947634,182948355,182952769,182953380,182955002,182955325,182957143,182959613,182962146,182968747,182970400,182972821,182973468,182985349,182990664,
NM_014674	EDEM1	chr3	+	5204358	5236642	5204490	5232603	12	5204358,5211893,5216276,5218437,5219650,5221751,5223837,5224777,5226859,5227804,5230003,5232513,	5204999,5211966,5216380,5218609,5219834,5221926,5223958,5224948,5226933,5227901,5230207,5236642,
NM_198175	NME1	chr17	+	46585918	46594391	46586733	46594205	6	46585918,46586584,46588010,46592339,46593519,46594087,	46586022,46586804,46588140,46592441,46593632,46594391,
NM_032324	NTPCR	chr1	+	231152992	231181170	231153079	231180600	5	231152992,231157925,231158715,231172277,231180531,	231153113,231158088,231158812,231172487,231181170,
NM_001018139	NME2	chr17	+	46598860	46604103	46599190	46603964	5	46598860,46599186,46600601,46602296,46603846,	46598923,46599316,46600703,46602409,46604103,
NM_001131063	SAP30L	chr5	+	153805709	153820803	153806357	153815781	3	153805709,153813169,153815652,	153806558,153813253,153820803,
NM_152277	UBTD2	chr5	-	171569536	171643400	171571438	171643274	3	171569536,171593730,171643204,	171571836,171593967,171643400,
NM_024954	UBTD1	chr10	+	99248757	99320950	99248950	99320270	3	99248757,99317660,99319884,	99249020,99317888,99320950,
NM_015092	SMG1	chr16	-	18723683	18845227	18728391	18844864	63	18723683,18730583,18730770,18733997,18734262,18735124,18736113,18738324,18746853,18748108,18748748,18749041,18751762,18753026,18753714,18754755,18755182,18756075,18756836,18757179,18757373,18758520,18760387,18761030,18764251,18766275,18766638,18768039,18768771,18769059,18770889,18771140,18772405,18773478,18776992,18777844,18778378,18779489,18782472,18782824,18785443,18787012,18787345,18787926,18788676,18789432,18789623,18790186,18791006,18791316,18794946,18795953,18798317,18800987,18802892,18803912,18804363,18808194,18809685,18811040,18814874,18815615,18844772,	18728469,18730690,18730950,18734104,18734474,18735352,18736293,18738477,18746991,18748578,18748938,18749192,18751989,18753261,18753987,18755035,18755355,18756266,18757055,18757289,18757512,18758769,18760617,18761277,18764474,18766430,18766856,18768201,18768949,18769290,18771028,18771285,18772690,18773727,18777113,18778004,18778526,18779599,18782674,18782967,18785598,18787177,18787542,18788126,18788817,18789534,18789711,18790305,18791168,18791447,18795216,18796055,18798542,18801161,18802990,18803985,18804489,18808408,18809744,18811177,18815030,18815779,18845227,
NM_002982	CCL2	chr17	+	29606408	29608331	29606481	29607959	3	29606408,29607353,29607853,	29606557,29607471,29608331,
NM_012340	NFATC2	chr20	-	49436908	49592665	49448630	49592445	11	49436908,49448586,49482010,49485131,49485649,49504491,49523923,49525401,49566729,49573026,49592315,	49441395,49448674,49482700,49485258,49485705,49504632,49524096,49525604,49566901,49574056,49592665,
NM_000998	RPL37A	chr2	+	217071764	217075748	217071842	217074372	4	217071764,217072237,217072916,217074308,	217071845,217072366,217072999,217075748,
NM_001136022	NFATC4	chr14	+	23905984	23917102	23906100	23915989	10	23905984,23907357,23908544,23911486,23912216,23912740,23913371,23914705,23915020,23915339,	23906260,23907486,23909640,23911649,23912416,23912913,23913512,23914761,23915147,23917102,
NM_152362	TNFAIP8L1	chr19	+	4590526	4606533	4602881	4603442	2	4590526,4602878,	4590641,4606533,
NM_032809	FAM73B	chr9	+	130839073	130874181	130842694	130872553	16	130839073,130842551,130844403,130850526,130851480,130851926,130861253,130862649,130863330,130865343,130865644,130869872,130870297,130871175,130871948,130872346,	130839116,130842790,130844614,130850639,130851598,130852063,130861371,130862750,130863446,130865416,130865731,130869971,130870432,130871229,130872065,130874181,
NM_001030006	AP2B1	chr17	+	30938394	31077541	30945162	31074831	22	30938394,30945139,30949361,30956836,30959273,30975528,30977752,30978516,30978762,30987472,30990726,30993008,31001661,31008730,31021988,31022885,31025307,31033826,31060355,31061365,31068326,31074756,	30938560,30945199,30949467,30956972,30959519,30975719,30977974,30978637,30978858,30987588,30990892,30993107,31001921,31008923,31022030,31023032,31025453,31033956,31060440,31061452,31068481,31077541,
NM_001537	HSBP1	chr16	+	82399008	82404097	82399182	82400529	4	82399008,82399785,82400410,82402526,	82399227,82399852,82400531,82404097,
NM_001122608	HCCS	chrX	+	11039326	11051115	11040101	11049851	7	11039326,11040059,11042875,11045307,11046541,11048947,11049652,	11039501,11040201,11043027,11045456,11046661,11049034,11051115,
NM_002095	GTF2E2	chr8	-	30555576	30635280	30555979	30630657	8	30555576,30557339,30584115,30589357,30591666,30612090,30630491,30635031,	30556096,30557455,30584209,30589540,30591774,30612182,30630661,30635280,
NM_001142854	SPATC1L	chr21	-	46405502	46428801	46405720	46427158	5	46405502,46406257,46412649,46426965,46428697,	46406047,46406409,46413000,46428116,46428801,
NM_019885	CYP26B1	chr2	-	72209874	72228499	72212863	72228471	6	72209874,72213659,72215397,72215780,72224625,72228267,	72213256,72213944,72215553,72216056,72224850,72228499,
NM_016261	TUBD1	chr17	-	55291624	55325088	55292464	55323145	9	55291624,55295806,55298751,55306681,55310245,55313036,55318225,55322973,55324839,	55292567,55295990,55298892,55306846,55310477,55313253,55318373,55323184,55325088,
NM_001042576	RRBP1	chr20	-	17542324	17610928	17542826	17589152	26	17542324,17543381,17544075,17544570,17545376,17547240,17548277,17548943,17549359,17550102,17550334,17550499,17553220,17554156,17555992,17556148,17558467,17562104,17564190,17565221,17570441,17571623,17587249,17588624,17608643,17610672,	17542865,17543525,17544174,17544654,17545484,17547324,17548373,17549015,17549452,17550192,17550418,17550592,17553313,17554247,17556027,17556327,17558606,17562258,17564309,17565374,17570564,17571772,17587334,17589173,17608720,17610928,
NM_138689	PPP1R14B	chr11	-	63768528	63770989	63768801	63770721	4	63768528,63768977,63769251,63770463,	63768870,63769010,63769335,63770989,
NM_016445	PLEK2	chr14	-	66923454	66948581	66923798	66948529	9	66923454,66924693,66927132,66928795,66929131,66929619,66931871,66934131,66948487,	66923926,66924772,66927216,66928897,66929319,66929711,66932053,66934296,66948581,
NM_001128161	UBP1	chr3	-	33404834	33456901	33406826	33456344	17	33404834,33409058,33409807,33412657,33413540,33416684,33417457,33419296,33425185,33425731,33425944,33428076,33429217,33433253,33442085,33456231,33456829,	33406864,33409110,33409950,33412776,33413631,33416778,33417512,33419400,33425293,33425842,33426097,33428183,33429323,33433330,33442237,33456421,33456901,
NM_001144950	SSC5D	chr19	+	60691681	60722277	60691768	60722177	14	60691681,60692184,60692532,60693060,60693476,60693950,60696773,60697788,60701058,60702994,60703668,60704212,60716189,60720402,	60691793,60692211,60692841,60693174,60693587,60694259,60697091,60697962,60701376,60703591,60703983,60704380,60716351,60722277,
NM_032424	MSANTD4	chr11	-	105383859	105398164	105385471	105386854	3	105383859,105386392,105396898,	105386047,105387004,105398164,
NM_007367	RALY	chr20	+	32045118	32131726	32123541	32130016	9	32045118,32082988,32123532,32125029,32127340,32128168,32128494,32129971,32131376,	32045598,32083071,32123797,32125102,32127507,32128282,32128712,32130020,32131726,
NM_001135664	RAB7L1	chr1	-	204003737	204011233	204006092	204007384	5	204003737,204006483,204007222,204008246,204011023,	204006204,204006605,204007404,204008318,204011233,
NM_138775	ALKBH8	chr11	-	106878663	106941671	106880593	106936829	12	106878663,106886822,106898234,106901376,106908235,106925688,106927743,106929043,106929782,106932701,106936700,106941536,	106881151,106886972,106898491,106901528,106908342,106925759,106927848,106929139,106929914,106932939,106936835,106941671,
NM_001128159	VPS53	chr17	-	363212	564846	369117	564699	22	363212,369815,371590,382831,387017,401861,403369,410415,412492,436259,451784,473522,477163,478077,481539,503280,505827,511798,547407,549320,560522,564612,	369288,369920,371728,382901,387166,401940,403452,410563,412735,436354,451886,473664,477306,478221,481618,503400,505943,511885,547474,549370,560603,564846,
NM_001018078	FPGS	chr9	+	129605328	129616155	129606396	129615704	15	129605328,129606384,129606598,129606735,129609072,129609308,129609520,129609685,129610333,129610657,129610899,129611783,129612130,129613044,129615294,	129605504,129606513,129606652,129606800,129609187,129609386,129609582,129609788,129610411,129610805,129610989,129611934,129612206,129613111,129616155,
NM_013265	VPS51	chr11	+	64620162	64635756	64620298	64635635	10	64620162,64621045,64631628,64631850,64632244,64633327,64633752,64634529,64634741,64635374,	64620526,64621175,64631775,64632070,64632962,64633543,64633971,64634651,64634829,64635756,
NM_017758	ALKBH5	chr17	+	18027591	18053984	18028282	18052435	4	18027591,18038993,18050853,18052257,	18029052,18039074,18051009,18053984,
NM_001145375	ALKBH2	chr12	-	108010376	108015676	108010393	108014974	4	108010376,108012196,108014694,108015537,	108010700,108012395,108014975,108015676,
NM_002881	RALB	chr2	+	120726883	120768755	120752710	120767306	5	120726883,120752663,120759919,120763625,120767186,	120727026,120752824,120760128,120763803,120768755,
NM_005402	RALA	chr7	+	39629676	39714240	39692791	39712369	5	39629676,39692754,39696505,39702808,39712246,	39629949,39692905,39696714,39702983,39714240,
NM_016516	VPS54	chr2	-	63973539	64099718	63974067	64064637	23	63973539,63978133,63980111,63992982,63993177,63993860,63994819,63997537,64000520,64001083,64001843,64014310,64023102,64025237,64028020,64029674,64042695,64046472,64049594,64052803,64062283,64064501,64099575,	63974173,63978228,63980219,63993063,63993299,63993948,63994925,63997601,64000633,64001265,64001973,64014651,64023199,64025293,64028128,64029801,64043081,64046604,64049629,64052882,64062525,64064657,64099718,
NM_001013842	C8orf58	chr8	+	22513058	22517593	22513178	22516764	7	22513058,22514339,22515169,22515429,22515657,22515994,22516652,	22513218,22514815,22515310,22515538,22515770,22516101,22517593,
NM_001099673	C8orf59	chr8	-	86313537	86319895	86314046	86316980	4	86313537,86314401,86316866,86319786,	86314112,86314518,86316983,86319895,
NM_024309	TNIP2	chr4	-	2713189	2727901	2713781	2727814	6	2713189,2715911,2716221,2716970,2719179,2727538,	2714045,2716031,2716470,2717060,2719470,2727901,
NM_025104	DBF4B	chr17	+	40141501	40185160	40141714	40184857	15	40141501,40142197,40155773,40162798,40163858,40165071,40166983,40169723,40171272,40174229,40179976,40180284,40181234,40183488,40184833,	40141733,40142260,40155916,40162990,40163909,40165159,40167057,40169760,40171318,40174346,40180085,40180409,40181359,40183571,40185160,
NM_012328	DNAJB9	chr7	+	107997424	108002528	107999406	108001033	3	107997424,107999396,108000578,	107997783,107999623,108002528,
NM_001135769	PVR	chr19	+	49838937	49861266	49839236	49856918	7	49838937,49842334,49844920,49849008,49852869,49856398,49856846,	49839315,49842682,49845217,49849126,49853018,49856430,49861266,
NM_006736	DNAJB2	chr2	+	219852283	219859860	219852799	219857953	9	219852283,219852763,219853543,219854683,219854904,219855802,219856098,219856384,219857597,	219852484,219852864,219853653,219854737,219855027,219855895,219856201,219856455,219859860,
NM_017669	ERCC6L	chrX	-	71341230	71375583	71341588	71375486	2	71341230,71375418,	71345273,71375583,
NM_058246	DNAJB6	chr7	+	156822471	156902893	156844027	156901553	10	156822471,156844001,156848615,156851956,156852827,156867700,156870321,156870995,156895249,156901470,	156822599,156844092,156848725,156852016,156852938,156867832,156870463,156871066,156895456,156902893,
NM_001135005	DNAJB5	chr9	+	34980266	34988424	34980627	34987256	4	34980266,34983196,34986261,34987022,	34980809,34983441,34986863,34988424,
NM_007034	DNAJB4	chr1	+	78243223	78256033	78243382	78254519	3	78243223,78251322,78254285,	78243593,78251891,78256033,
NM_174931	GPATCH11	chr2	+	37165097	37179890	37165164	37176910	9	37165097,37169015,37170286,37171327,37172562,37172811,37174728,37176083,37176854,	37165217,37169087,37170513,37171369,37172683,37172902,37174842,37176165,37179890,
NM_015944	AMDHD2	chr16	+	2510363	2521423	2510460	2519565	10	2510363,2510770,2510985,2517562,2517774,2518061,2518237,2518453,2518995,2519476,	2510543,2510907,2511125,2517617,2517987,2518150,2518382,2518720,2519097,2521423,
NM_080797	DIDO1	chr20	-	60989013	61039749	60992727	61013409	15	60989013,60993783,60994605,60995462,60996209,60996606,60996845,60998029,60998327,61007683,61008943,61011495,61012570,61016006,61039592,	60992952,60993873,60994759,60995991,60996345,60996711,60996962,60998189,60998793,61007897,61009156,61011817,61013411,61016203,61039749,
NM_002031	FRK	chr6	-	116369673	116488614	116370269	116488167	8	116369673,116370875,116372099,116384307,116395406,116396431,116431732,116487823,	116370481,116371041,116372281,116384466,116395575,116396595,116431854,116488614,
NM_015316	PPP1R13B	chr14	-	103270050	103383680	103271243	103383397	17	103270050,103272092,103273783,103274768,103274975,103275913,103277879,103278743,103282462,103285883,103289089,103290159,103293739,103314834,103320884,103333460,103383388,	103271285,103272292,103273950,103274902,103275113,103276683,103278381,103278913,103282643,103286024,103289286,103290334,103293841,103314911,103321004,103333608,103383680,
NM_031435	THAP2	chr12	+	70343943	70357397	70344556	70357155	3	70343943,70354249,70356735,	70344627,70354445,70357397,
NM_130781	RAB24	chr5	-	176661058	176663350	176661349	176662895	9	176661058,176661531,176661734,176662003,176662183,176662358,176662615,176662778,176663013,	176661414,176661594,176661785,176662103,176662251,176662437,176662684,176662927,176663350,
NM_014877	HELZ	chr17	-	62497023	62671781	62504829	62645382	33	62497023,62513406,62533746,62535069,62535693,62540901,62546982,62549547,62550540,62555228,62562547,62564508,62572320,62575146,62576444,62577623,62586838,62587474,62593055,62594040,62605236,62614896,62616166,62616734,62620544,62621996,62627706,62629896,62642476,62645172,62666010,62670361,62671725,	62505164,62513659,62534263,62535304,62536264,62540981,62547190,62549738,62550592,62555433,62562776,62564692,62572468,62575292,62576563,62577802,62586940,62587654,62593186,62594374,62605504,62615194,62616274,62616933,62620620,62622048,62627763,62630021,62642513,62645400,62666067,62670417,62671781,
NM_176814	ZNF800	chr7	-	126797338	126820003	126799103	126818847	6	126797338,126800631,126804475,126813349,126818786,126819349,	126799104,126802324,126804619,126813445,126818905,126820003,
NM_017806	LIME1	chr20	+	61838421	61840894	61839346	61840697	6	61838421,61839329,61839617,61839769,61839979,61840394,	61838508,61839444,61839699,61839857,61840296,61840894,
NM_001130007	GSPT1	chr16	-	11869487	11918020	11874476	11899219	15	11869487,11877118,11877443,11878764,11884372,11886538,11887828,11888134,11888927,11892419,11896311,11897915,11899197,11899351,11917399,	11874529,11877287,11877533,11878938,11884453,11886632,11887969,11888289,11889108,11892497,11896345,11898143,11899239,11899393,11918020,
NM_175768	GRIK2	chr6	+	101953581	102624644	101953874	102618577	17	101953581,102176516,102180947,102231190,102237120,102240747,102354215,102356898,102372937,102413854,102444207,102479168,102482982,102589908,102609897,102618529,102622914,	101953989,102176684,102181205,102231372,102237174,102240921,102354359,102357006,102373051,102414061,102444431,102479287,102483200,102590134,102610148,102618616,102624644,
NM_173647	RNF149	chr2	-	101259315	101291610	101260131	101291482	7	101259315,101264752,101268974,101271866,101276907,101277824,101291022,	101260175,101264951,101269071,101271949,101276976,101278075,101291610,
NM_000199	SGSH	chr17	-	75797683	75808794	75798845	75808707	8	75797683,75800464,75802197,75802565,75803008,75803426,75805425,75808619,	75799405,75800668,75802279,75802722,75803159,75803532,75805586,75808794,
NM_016422	RNF141	chr11	-	10489800	10519350	10493038	10512281	6	10489800,10497156,10503314,10508765,10512138,10519244,	10493189,10497264,10503496,10508874,10512328,10519350,
NM_144726	RNF145	chr5	-	158516996	158567412	158518255	158567385	11	158516996,158520851,158522517,158528458,158529264,158533568,158536217,158541545,158554301,158563019,158567340,	158518621,158521208,158522665,158528641,158529405,158533744,158536453,158541637,158554410,158563242,158567412,
NM_030963	RNF146	chr6	+	127629675	127651195	127649454	127650531	5	127629675,127643068,127645124,127648887,127649453,	127629763,127643178,127645233,127649015,127651195,
NM_001039842	OXLD1	chr17	-	77242476	77244023	77242635	77244012	2	77242476,77243952,	77243019,77244023,
NM_005720	ARPC1B	chr7	+	98810233	98830388	98821273	98830048	10	98810233,98821260,98822243,98823597,98825463,98826451,98826736,98828229,98829587,98830009,	98810340,98821337,98822348,98823820,98825571,98826658,98826812,98828435,98829678,98830388,
NM_002092	GRSF1	chr4	-	71904113	71924491	71908899	71924408	10	71904113,71908874,71909876,71910704,71912432,71916119,71916887,71917698,71920738,71924051,	71905442,71908949,71910012,71910826,71912617,71916255,71917031,71917854,71920895,71924491,
NM_000251	MSH2	chr2	+	47483709	47563864	47483834	47563592	16	47483709,47489043,47490736,47493056,47494911,47496938,47510384,47526190,47543673,47547300,47551607,47555667,47557009,47558914,47561338,47563421,	47484045,47489198,47491015,47493203,47495061,47497072,47510584,47526300,47543797,47547451,47551705,47555913,47557214,47559162,47561514,47563864,
NM_013349	NENF	chr1	+	210672851	210686343	210672908	210685971	4	210672851,210682529,210684303,210685794,	210673085,210682590,210684407,210686343,
NM_001003794	MGLL	chr3	-	128890600	129024783	128893730	129023351	8	128890600,128896507,128912108,128922585,128923962,128983321,129023226,129024616,	128893856,128896723,128912198,128922696,128924099,128983428,129023371,129024783,
NM_000179	MSH6	chr2	+	47863724	47887595	47863876	47887503	10	47863724,47871569,47876536,47879253,47884062,47885552,47886260,47886846,47887094,47887421,	47864136,47871766,47876706,47881798,47884328,47885670,47886350,47887001,47887294,47887595,
NM_153604	MYOCD	chr17	+	12509931	12612982	12510230	12607686	13	12509931,12549169,12559560,12561387,12566888,12580202,12583244,12588224,12589960,12596455,12602126,12604691,12607114,	12510285,12549235,12559616,12561463,12567050,12580378,12583370,12588478,12590114,12597388,12602255,12604749,12612982,
NM_020447	FAM219B	chr15	-	72979381	72986515	72982012	72986194	5	72979381,72984057,72984547,72985671,72985980,	72982180,72984106,72984625,72985759,72986515,
NM_147202	FAM219A	chr9	-	34388182	34448568	34390961	34448261	6	34388182,34391663,34392384,34392702,34395913,34448201,	34391120,34391718,34392465,34392805,34395962,34448568,
NM_016579	CD320	chr19	-	8273010	8279240	8273346	8279174	5	8273010,8273660,8274738,8275914,8279032,	8273489,8273864,8274972,8276040,8279240,
NM_001142469	C16orf45	chr16	+	15503623	15589392	15503679	15588187	6	15503623,15516662,15569340,15582574,15584513,15588074,	15503734,15516786,15569414,15582689,15584596,15589392,
NM_001135669	XPR1	chr1	+	178867768	179126009	178867960	179119825	14	178867768,178918118,179023511,179039146,179041820,179042232,179047165,179060511,179060923,179070632,179099466,179109561,179115834,179119764,	178868029,178918170,179023613,179039370,179041970,179042316,179047247,179060702,179061103,179070804,179099633,179109701,179116056,179126009,
NM_152995	NFXL1	chr4	-	47544016	47611418	47544936	47610977	23	47544016,47547868,47548629,47551832,47559619,47571900,47575298,47575869,47581119,47582271,47582652,47587386,47590953,47593296,47594740,47595530,47595732,47596143,47599966,47602010,47607597,47610742,47611323,	47545110,47547922,47548716,47551937,47559689,47572067,47575439,47575891,47581211,47582431,47582773,47587477,47591076,47593421,47594855,47595631,47595894,47596322,47600097,47602120,47607768,47610979,47611418,
NM_016223	PACSIN3	chr11	-	47155664	47164586	47156057	47160854	11	47155664,47156492,47157020,47157285,47157537,47158312,47158581,47160529,47160800,47161130,47164475,	47156173,47156614,47157157,47157406,47157713,47158468,47158817,47160686,47160891,47161196,47164586,
NM_007229	PACSIN2	chr22	-	41595723	41672991	41597306	41638030	11	41595723,41602086,41602837,41604997,41608133,41610335,41614592,41616896,41619406,41637970,41672846,	41597419,41602283,41602960,41605119,41608254,41610511,41614748,41617132,41619563,41638107,41672991,
NM_022469	GREM2	chr1	-	238720413	238842085	238722891	238723398	2	238720413,238841806,	238723399,238842085,
NM_001098398	COPA	chr1	-	158525005	158579978	158526570	158579584	33	158525005,158526905,158527748,158528232,158528425,158528897,158529579,158529799,158530897,158531181,158532149,158532474,158533756,158533969,158535258,158535515,158541846,158542101,158542767,158543576,158545514,158546605,158548281,158549498,158550403,158559844,158561956,158568861,158570016,158571655,158576322,158576594,158579544,	158526630,158527100,158527910,158528343,158528612,158529034,158529648,158529877,158531007,158531271,158532273,158532563,158533852,158534159,158535405,158535678,158542012,158542187,158542907,158543659,158545590,158546672,158548432,158549581,158550539,158559944,158562066,158568971,158570093,158571736,158576396,158576708,158579978,
